,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
01:06.5,2819.56,446.7,-258.68,90.94,83.89,,,
01:06.5,2820.73,446.71,-259.84,89.22,83.54,,,
01:06.5,2821.89,446.69,-261,87.17,83.2,,,
01:06.6,2823.04,446.63,-262.15,85.06,82.86,,,
01:06.7,2824.19,446.53,-263.29,83.1,82.5,,,
01:06.7,2825.33,446.39,-264.43,81.28,82.13,,,
01:06.7,2826.47,446.22,-265.55,79.46,81.77,,,
01:06.8,2827.61,446.01,-266.67,77.64,81.42,,,
01:06.8,2828.73,445.76,-267.77,75.8,81.08,,,
01:06.9,2829.86,445.48,-268.86,73.87,80.74,,,
01:07.0,2830.98,445.17,-269.93,71.88,80.4,,,
01:07.0,2832.09,444.83,-270.99,69.99,80.31,,,
01:07.1,2833.21,444.44,-272.04,68.11,80.59,,,
01:07.1,2834.34,444.03,-273.08,66.39,81.19,,,
01:07.2,2835.47,443.58,-274.12,64.94,81.91,,,
01:07.2,2836.61,443.1,-275.16,63.48,82.52,,,
01:07.2,2837.76,442.59,-276.19,61.57,83.25,,,
01:07.3,2838.92,442.04,-277.21,59.54,84,,,
01:07.3,2840.09,441.46,-278.23,57.56,84.8,,,
01:07.4,2841.28,440.84,-279.23,55.63,85.59,,,
01:07.5,2842.47,440.18,-280.23,53.67,86.35,,,
01:07.5,2843.67,439.49,-281.22,51.65,87.23,,,
01:07.5,2844.89,438.76,-282.19,49.66,88.18,,,
01:07.6,2846.12,438,-283.16,47.75,89.16,,,
01:07.6,2847.36,437.2,-284.11,45.95,90.08,,,
01:07.7,2848.62,436.36,-285.06,44.31,91,,,
01:07.8,2849.88,435.5,-285.99,42.85,91.92,,,
01:07.8,2851.16,434.61,-286.91,41.51,92.82,,,
01:07.8,2852.46,433.69,-287.82,40.23,93.76,,,
01:07.9,2853.77,432.74,-288.72,39.08,94.82,,,
01:07.9,2855.09,431.75,-289.61,38.14,96.08,,,
01:08.0,2856.43,430.73,-290.48,37.42,97.55,,,
01:08.0,2857.8,429.68,-291.35,36.92,99.2,,,
01:08.1,2859.19,428.59,-292.21,36.48,100.94,,,
01:08.2,2860.6,427.46,-293.06,35.86,102.71,,,
01:08.2,2862.04,426.31,-293.92,34.98,104.36,,,
01:08.3,2863.5,425.12,-294.77,33.79,105.94,,,
01:08.3,2864.98,423.9,-295.61,32.51,107.54,,,
01:08.3,2866.49,422.65,-296.44,31.38,109.22,,,
01:08.4,2868.02,421.36,-297.26,30.42,110.93,,,
01:08.5,2869.57,420.04,-298.08,29.53,112.59,,,
01:08.5,2871.14,418.68,-298.88,28.61,114.23,,,
01:08.5,2872.74,417.3,-299.68,27.68,115.89,,,
01:08.6,2874.36,415.88,-300.46,26.62,117.51,,,
01:08.7,2876,414.43,-301.23,25.33,118.95,,,
01:08.7,2877.66,412.94,-301.98,23.9,120.24,,,
01:08.7,2879.34,411.43,-302.71,22.46,121.48,,,
01:08.8,2881.03,409.89,-303.42,21.06,122.68,,,
01:08.8,2882.74,408.33,-304.11,19.78,123.89,,,
01:08.9,2884.47,406.73,-304.78,18.71,125.21,,,
01:09.0,2886.22,405.11,-305.42,17.86,126.6,,,
01:09.0,2887.99,403.45,-306.04,17.2,128,,,
01:09.0,2889.77,401.77,-306.65,16.8,129.46,,,
01:09.1,2891.58,400.06,-307.23,16.68,131,,,
01:09.1,2893.41,398.32,-307.81,16.7,132.59,,,
01:09.2,2895.27,396.56,-308.37,16.71,134.31,,,
01:09.3,2897.14,394.76,-308.93,16.55,136.03,,,
01:09.3,2899.04,392.94,-309.48,16.11,137.61,,,
01:09.3,2900.97,391.1,-310.01,15.48,139.16,,,
01:09.4,2902.91,389.23,-310.54,14.87,140.67,,,
01:09.4,2904.87,387.33,-311.05,14.25,142.09,,,
01:09.5,2906.86,385.41,-311.55,13.6,143.49,,,
01:09.6,2908.86,383.47,-312.04,13,144.91,,,
01:09.6,2910.88,381.51,-312.52,12.68,146.43,,,
01:09.7,2912.93,379.52,-312.99,12.69,147.94,,,
01:09.7,2914.99,377.51,-313.46,12.77,149.38,,,
01:09.8,2917.07,375.47,-313.93,12.79,150.76,,,
01:09.8,2919.18,373.42,-314.4,12.78,152.06,,,
01:09.9,2921.3,371.36,-314.87,12.75,153.4,,,
01:09.9,2923.44,369.27,-315.34,12.72,154.82,,,
01:10.0,2925.6,367.16,-315.82,12.7,156.16,,,
01:10.0,2927.78,365.04,-316.3,12.67,157.44,,,
01:10.0,2929.97,362.9,-316.78,12.63,158.71,,,
01:10.1,2932.19,360.74,-317.27,12.59,159.99,,,
01:10.2,2934.42,358.56,-317.75,12.56,161.28,,,
01:10.2,2936.67,356.37,-318.24,12.53,162.55,,,
01:10.2,2938.93,354.15,-318.74,12.5,163.8,,,
01:10.3,2941.22,351.92,-319.23,12.48,165.04,,,
01:10.4,2943.52,349.68,-319.73,12.45,166.27,,,
01:10.4,2945.83,347.41,-320.23,12.44,167.51,,,
01:10.5,2948.17,345.13,-320.73,12.42,168.71,,,
01:10.5,2950.52,342.84,-321.24,12.41,169.87,,,
01:10.5,2952.89,340.53,-321.75,12.4,171.03,,,
01:10.6,2955.27,338.2,-322.26,12.4,172.16,,,
01:10.7,2957.67,335.86,-322.77,12.4,173.25,,,
01:10.7,2960.08,333.5,-323.29,12.41,174.46,,,
01:10.7,2962.51,331.12,-323.81,12.43,175.63,,,
01:10.8,2964.96,328.73,-324.34,12.44,176.75,,,
01:10.8,2967.42,326.33,-324.87,12.46,177.82,,,
01:10.9,2969.9,323.91,-325.4,12.48,178.89,,,
01:11.0,2972.39,321.48,-325.94,12.5,179.92,,,
01:11.0,2974.9,319.03,-326.48,12.52,180.82,,,
