,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
01:08.0,2499.41,-202.14,-193.59,114.09,173.32,,,
01:08.1,2501.81,-201.24,-195.83,114.72,173.45,,,
01:08.2,2504.22,-200.31,-198.05,116.04,173.47,,,
01:08.2,2506.63,-199.34,-200.26,118.1,173.77,,,
01:08.3,2509.05,-198.33,-202.45,119.76,174.11,,,
01:08.3,2511.46,-197.28,-204.63,120.8,174.31,,,
01:08.3,2513.88,-196.18,-206.79,121.57,174.65,,,
01:08.4,2516.31,-195.04,-208.94,121.7,175.2,,,
01:08.5,2518.75,-193.87,-211.07,121.07,175.9,,,
01:08.5,2521.2,-192.66,-213.2,120.5,176.72,,,
01:08.5,2523.66,-191.43,-215.33,120.48,177.55,,,
01:08.6,2526.13,-190.18,-217.47,120.83,178.32,,,
01:08.7,2528.62,-188.92,-219.6,121.32,179.1,,,
01:08.7,2531.11,-187.64,-221.74,121.73,179.85,,,
01:08.7,2533.61,-186.34,-223.89,121.98,180.65,,,
01:08.8,2536.12,-185.04,-226.03,121.91,181.43,,,
01:08.8,2538.65,-183.72,-228.19,121.42,182.2,,,
01:08.9,2541.18,-182.41,-230.36,120.7,182.97,,,
01:09.0,2543.72,-181.1,-232.54,119.97,183.37,,,
01:09.0,2546.27,-179.79,-234.73,118.73,183.66,,,
01:09.0,2548.83,-178.5,-236.93,117.17,184.86,,,
01:09.1,2551.41,-177.24,-239.17,116.29,185.42,,,
01:09.1,2553.98,-176.01,-241.44,116.01,185.9,,,
01:09.2,2556.57,-174.81,-243.73,116.24,186.58,,,
01:09.3,2559.16,-173.62,-246.04,116.6,186.8,,,
01:09.3,2561.76,-172.44,-248.35,116.37,187.01,,,
01:09.3,2564.36,-171.26,-250.67,115.38,187.9,,,
01:09.4,2566.98,-170.1,-253.01,114.25,188.18,,,
01:09.4,2569.58,-168.98,-255.37,113.47,187.01,,,
01:09.5,2572.16,-167.91,-257.72,112.76,185.14,,,
01:09.6,2574.72,-166.87,-260.05,111.99,183.04,,,
01:09.6,2577.24,-165.87,-262.37,111.19,180.81,,,
01:09.7,2579.74,-164.9,-264.67,110.4,178.52,,,
01:09.7,2582.2,-163.97,-266.96,109.55,176.31,,,
01:09.8,2584.63,-163.09,-269.22,108.92,174.04,,,
01:09.8,2587.04,-162.24,-271.47,108.34,171.92,,,
01:09.9,2589.41,-161.44,-273.7,107.88,169.74,,,
01:09.9,2591.75,-160.66,-275.91,107.59,167.47,,,
01:10.0,2594.06,-159.93,-278.1,107.11,165.27,,,
01:10.0,2596.34,-159.22,-280.27,106.8,163.06,,,
01:10.0,2598.59,-158.55,-282.42,106.62,160.76,,,
01:10.1,2600.81,-157.9,-284.54,106.24,158.45,,,
01:10.2,2602.99,-157.27,-286.63,105.78,156.22,,,
01:10.2,2605.15,-156.67,-288.7,105.21,154.04,,,
01:10.2,2607.27,-156.1,-290.75,104.53,151.76,,,
01:10.3,2609.36,-155.55,-292.77,103.93,149.46,,,
01:10.4,2611.42,-155.04,-294.76,103.47,147.2,,,
01:10.4,2613.45,-154.55,-296.73,103,144.95,,,
01:10.5,2615.45,-154.09,-298.67,102.42,142.83,,,
01:10.5,2617.42,-153.65,-300.59,101.89,140.77,,,
01:10.5,2619.36,-153.23,-302.49,101.16,138.82,,,
01:10.6,2621.27,-152.85,-304.36,100.18,136.72,,,
01:10.7,2623.16,-152.49,-306.21,99.26,134.67,,,
01:10.7,2625.01,-152.17,-308.04,98.21,132.72,,,
01:10.7,2626.85,-151.88,-309.85,97.16,130.99,,,
01:10.8,2628.65,-151.63,-311.64,96.43,129.36,,,
01:10.8,2630.44,-151.41,-313.41,95.67,127.87,,,
01:10.9,2632.2,-151.22,-315.17,94.58,126.45,,,
01:11.0,2633.95,-151.05,-316.91,93.35,124.98,,,
01:11.0,2635.67,-150.92,-318.63,92.16,123.51,,,
01:11.1,2637.38,-150.83,-320.33,91.16,122.18,,,
01:11.1,2639.07,-150.77,-322.02,90.23,120.96,,,
01:11.2,2640.74,-150.74,-323.69,89.29,119.8,,,
01:11.2,2642.39,-150.74,-325.35,88.29,118.72,,,
01:11.2,2644.04,-150.77,-326.99,87.16,117.65,,,
01:11.3,2645.66,-150.83,-328.61,85.94,116.52,,,
01:11.3,2647.27,-150.92,-330.22,84.77,115.24,,,
01:11.4,2648.86,-151.04,-331.81,83.58,113.88,,,
01:11.5,2650.43,-151.19,-333.37,82.2,112.54,,,
01:11.5,2651.99,-151.37,-334.92,80.85,111.19,,,
01:11.5,2653.52,-151.59,-336.44,79.62,109.97,,,
01:11.6,2655.04,-151.83,-337.94,78.4,108.87,,,
01:11.7,2656.54,-152.11,-339.42,77.2,107.73,,,
01:11.7,2658.03,-152.41,-340.87,75.84,106.74,,,
01:11.8,2659.51,-152.74,-342.31,74.57,105.85,,,
01:11.8,2660.97,-153.1,-343.73,73.43,104.92,,,
01:11.8,2662.42,-153.49,-345.13,71.94,104.06,,,
01:11.9,2663.86,-153.92,-346.5,70.32,103.29,,,
01:11.9,2665.29,-154.37,-347.86,69.01,102.59,,,
01:12.0,2666.71,-154.86,-349.19,67.77,101.96,,,
01:12.0,2668.12,-155.39,-350.5,66.25,101.51,,,
01:12.1,2669.53,-155.94,-351.8,64.51,101.42,,,
01:12.2,2670.94,-156.53,-353.08,63.07,101.6,,,
01:12.2,2672.35,-157.15,-354.35,62.5,101.88,,,
01:12.3,2673.77,-157.78,-355.62,62.75,102.02,,,
01:12.3,2675.18,-158.41,-356.89,63.65,101.93,,,
01:12.3,2676.6,-159.01,-358.16,65.08,101.54,,,
01:12.4,2678.01,-159.59,-359.45,66.78,101.13,,,
01:12.5,2679.41,-160.14,-360.74,68.46,100.7,,,
01:12.5,2680.8,-160.65,-362.03,70.1,100.25,,,
01:12.5,2682.19,-161.13,-363.34,71.8,99.79,,,
01:12.6,2683.58,-161.57,-364.65,73.6,99.44,,,
01:12.6,2684.96,-161.97,-365.97,75.41,99.36,,,
01:12.7,2686.34,-162.34,-367.3,77.09,99.38,,,
01:12.8,2687.72,-162.67,-368.64,78.74,99.41,,,
01:12.8,2689.1,-162.97,-369.99,80.01,99.67,,,
01:12.8,2690.48,-163.24,-371.35,80.71,100.07,,,
01:12.9,2691.87,-163.49,-372.72,81.91,100.13,,,
01:12.9,2693.26,-163.72,-374.09,84.17,100.3,,,
01:13.0,2694.66,-163.92,-375.47,86.43,100.97,,,
01:13.0,2696.06,-164.08,-376.87,87.9,101.29,,,
01:13.1,2697.47,-164.19,-378.27,89.02,101.75,,,
01:13.2,2698.88,-164.26,-379.69,90.02,102.36,,,
01:13.2,2700.31,-164.29,-381.12,90.84,103.16,,,
01:13.3,2701.75,-164.29,-382.56,91.41,104.02,,,
01:13.3,2703.2,-164.28,-384.01,91.9,104.89,,,
01:13.3,2704.66,-164.23,-385.47,92.67,105.85,,,
01:13.4,2706.14,-164.17,-386.94,93.81,106.9,,,
01:13.5,2707.63,-164.07,-388.43,95.2,107.99,,,
01:13.5,2709.14,-163.93,-389.93,96.73,109.03,,,
01:13.5,2710.66,-163.76,-391.45,98.32,110.04,,,
01:13.6,2712.19,-163.56,-392.97,99.96,111.01,,,
01:13.7,2713.74,-163.32,-394.5,101.65,111.93,,,
01:13.7,2715.3,-163.05,-396.03,103.27,112.79,,,
01:13.7,2716.87,-162.73,-397.57,104.77,113.63,,,
01:13.8,2718.45,-162.37,-399.12,106.21,114.45,,,
01:13.9,2720.05,-161.98,-400.66,107.5,115.39,,,
01:13.9,2721.66,-161.55,-402.21,108.56,116.45,,,
01:14.0,2723.28,-161.07,-403.77,109.42,117.56,,,
01:14.0,2724.92,-160.56,-405.33,110.19,118.74,,,
01:14.1,2726.58,-160.02,-406.89,110.97,119.92,,,
01:14.1,2728.25,-159.45,-408.47,111.79,121.08,,,
01:14.2,2729.94,-158.85,-410.05,112.64,122.28,,,
01:14.2,2731.65,-158.22,-411.63,113.51,123.55,,,
01:14.2,2733.37,-157.56,-413.23,114.34,124.84,,,
01:14.3,2735.11,-156.87,-414.83,115.15,126.11,,,
01:14.3,2736.87,-156.15,-416.43,115.89,127.38,,,
01:14.4,2738.65,-155.4,-418.05,116.48,128.68,,,
01:14.5,2740.45,-154.63,-419.67,116.91,129.98,,,
01:14.5,2742.26,-153.83,-421.3,117.26,131.28,,,
01:14.6,2744.09,-153,-422.93,117.67,132.55,,,
01:14.6,2745.94,-152.16,-424.58,118.27,133.8,,,
01:14.7,2747.81,-151.28,-426.22,119.08,135.04,,,
01:14.7,2749.69,-150.37,-427.88,119.95,136.26,,,
01:14.7,2751.59,-149.44,-429.53,120.83,137.41,,,
01:14.8,2753.51,-148.47,-431.18,121.8,138.55,,,
01:14.8,2755.44,-147.47,-432.84,122.77,139.71,,,
01:14.9,2757.39,-146.44,-434.49,123.68,140.84,,,
01:15.0,2759.35,-145.37,-436.14,124.51,141.93,,,
01:15.0,2761.33,-144.28,-437.79,125.37,142.97,,,
01:15.0,2763.32,-143.15,-439.43,126.32,144.01,,,
01:15.1,2765.33,-141.99,-441.07,127.34,145.04,,,
01:15.2,2767.35,-140.8,-442.7,128.42,146.05,,,
01:15.2,2769.38,-139.57,-444.33,129.52,147.06,,,
01:15.2,2771.43,-138.31,-445.94,130.57,148.08,,,
01:15.3,2773.5,-137.01,-447.54,131.52,149.1,,,
01:15.3,2775.57,-135.67,-449.13,132.27,150.14,,,
01:15.4,2777.67,-134.3,-450.71,132.81,151.11,,,
01:15.4,2779.77,-132.9,-452.29,133.37,152.12,,,
01:15.5,2781.89,-131.47,-453.85,134.03,153.16,,,
01:15.5,2784.02,-130.01,-455.4,134.86,154.16,,,
01:15.6,2786.17,-128.51,-456.95,135.85,155.09,,,
01:15.7,2788.33,-126.98,-458.47,137.03,155.99,,,
01:15.7,2790.5,-125.42,-459.98,138.3,156.89,,,
01:15.8,2792.69,-123.82,-461.47,139.55,157.73,,,
01:15.8,2794.88,-122.19,-462.94,140.81,158.51,,,
01:15.8,2797.09,-120.53,-464.39,142.19,159.27,,,
01:15.9,2799.3,-118.83,-465.82,143.59,159.96,,,
01:15.9,2801.52,-117.1,-467.21,144.72,159.8,,,
01:16.0,2803.73,-115.36,-468.57,145.58,158.52,,,
01:16.0,2805.92,-113.6,-469.88,146.32,156.72,,,
01:16.1,2808.08,-111.85,-471.15,146.85,154.91,,,
01:16.2,2810.22,-110.09,-472.37,147.22,153.16,,,
01:16.2,2812.33,-108.35,-473.56,147.61,151.22,,,
01:16.2,2814.42,-106.61,-474.72,147.93,148.8,,,
01:16.3,2816.46,-104.89,-475.83,148.29,146.14,,,
01:16.4,2818.48,-103.19,-476.91,148.75,143.5,,,
01:16.4,2820.45,-101.51,-477.94,149.1,140.8,,,
01:16.5,2822.39,-99.86,-478.95,149.5,138.01,,,
01:16.5,2824.29,-98.23,-479.92,149.94,135.16,,,
01:16.5,2826.14,-96.62,-480.85,150.38,132.26,,,
01:16.6,2827.96,-95.05,-481.76,150.86,129.38,,,
01:16.6,2829.74,-93.5,-482.64,151.27,126.63,,,
01:16.7,2831.48,-91.99,-483.49,151.66,124.18,,,
01:16.8,2833.19,-90.5,-484.33,151.77,121.35,,,
01:16.8,2834.85,-89.04,-485.13,151.43,118.16,,,
01:16.8,2836.47,-87.62,-485.92,150.94,115.31,,,
01:16.9,2838.05,-86.24,-486.69,150.42,112.53,,,
01:16.9,2839.6,-84.9,-487.44,149.99,109.46,,,
01:17.0,2841.09,-83.59,-488.18,149.68,106.38,,,
01:17.0,2842.55,-82.33,-488.91,149.19,103.71,,,
01:17.1,2843.97,-81.1,-489.63,148.61,101.05,,,
01:17.2,2845.36,-79.92,-490.34,148.09,98.39,,,
01:17.2,2846.71,-78.76,-491.05,147.37,96.12,,,
01:17.3,2848.03,-77.65,-491.75,146.56,93.73,,,
01:17.3,2849.31,-76.57,-492.44,145.78,91.22,,,
01:17.3,2850.57,-75.53,-493.14,144.86,88.9,,,
01:17.4,2851.78,-74.53,-493.83,144.04,86.52,,,
01:17.5,2852.97,-73.57,-494.53,143.35,84.21,,,
01:17.5,2854.12,-72.64,-495.22,142.42,82.18,,,
01:17.6,2855.25,-71.75,-495.91,141.35,80.14,,,
01:17.6,2856.35,-70.89,-496.6,140.13,78.15,,,
01:17.7,2857.43,-70.07,-497.29,138.69,76.38,,,
01:17.7,2858.47,-69.28,-497.98,137.45,74.57,,,
01:17.7,2859.5,-68.53,-498.67,136.28,72.79,,,
01:17.8,2860.49,-67.82,-499.37,134.88,71.04,,,
01:17.8,2861.47,-67.13,-500.07,133.42,69.32,,,
01:17.9,2862.42,-66.49,-500.76,132.04,67.5,,,
01:18.0,2863.35,-65.88,-501.46,130.53,65.83,,,
01:18.0,2864.25,-65.3,-502.15,128.96,64.2,,,
01:18.0,2865.13,-64.76,-502.85,127.48,62.48,,,
01:18.1,2865.99,-64.25,-503.54,125.88,60.88,,,
01:18.2,2866.83,-63.78,-504.23,124.07,59.47,,,
01:18.2,2867.65,-63.35,-504.92,122.25,58,,,
01:18.3,2868.45,-62.95,-505.61,120.39,56.57,,,
01:18.3,2869.23,-62.58,-506.29,118.38,55.35,,,
01:18.3,2869.99,-62.25,-506.98,116.29,54.14,,,
01:18.4,2870.74,-61.96,-507.66,114.09,52.99,,,
01:18.5,2871.48,-61.7,-508.34,111.72,51.97,,,
01:18.5,2872.2,-61.47,-509.02,109.24,51.03,,,
01:18.5,2872.91,-61.28,-509.7,106.7,50.16,,,
01:18.6,2873.61,-61.13,-510.37,104.08,49.4,,,
01:18.7,2874.3,-61.01,-511.04,101.39,48.77,,,
01:18.7,2874.99,-60.92,-511.71,98.61,48.27,,,
01:18.7,2875.66,-60.87,-512.37,95.77,47.8,,,
01:18.8,2876.33,-60.86,-513.03,92.88,47.32,,,
01:18.8,2877,-60.87,-513.69,89.94,46.84,,,
01:18.9,2877.66,-60.93,-514.33,86.97,46.39,,,
01:19.0,2878.31,-61.01,-514.97,83.97,46.26,,,
01:19.0,2878.97,-61.13,-515.6,80.98,46.38,,,
01:19.1,2879.62,-61.28,-516.23,78.02,46.83,,,
01:19.1,2880.29,-61.47,-516.85,75.05,47.41,,,
01:19.2,2880.96,-61.68,-517.48,72.08,48.05,,,
01:19.2,2881.65,-61.93,-518.1,69.05,48.81,,,
01:19.3,2882.34,-62.22,-518.73,66.08,49.66,,,
01:19.3,2883.04,-62.53,-519.35,63.22,50.54,,,
01:19.3,2883.76,-62.88,-519.96,60.54,51.42,,,
01:19.4,2884.48,-63.26,-520.57,58.03,52.31,,,
01:19.5,2885.22,-63.68,-521.18,55.69,53.24,,,
01:19.5,2885.97,-64.12,-521.77,53.52,54.2,,,
01:19.6,2886.74,-64.6,-522.37,51.46,55.22,,,
01:19.6,2887.52,-65.1,-522.95,49.44,56.28,,,
01:19.7,2888.31,-65.63,-523.53,47.43,57.4,,,
01:19.7,2889.12,-66.2,-524.11,45.47,58.52,,,
01:19.8,2889.94,-66.79,-524.68,43.57,59.63,,,
01:19.8,2890.78,-67.4,-525.24,41.75,60.72,,,
01:19.8,2891.63,-68.05,-525.8,39.99,61.82,,,
01:19.9,2892.5,-68.72,-526.34,38.28,62.93,,,
01:20.0,2893.38,-69.42,-526.88,36.62,64.04,,,
01:20.0,2894.28,-70.14,-527.41,34.95,65.15,,,
01:20.0,2895.19,-70.89,-527.93,33.22,66.26,,,
01:20.1,2896.12,-71.66,-528.44,31.43,67.35,,,
01:20.1,2897.06,-72.46,-528.94,29.62,68.43,,,
01:20.2,2898.02,-73.28,-529.43,27.82,69.51,,,
01:20.3,2898.99,-74.13,-529.9,26.08,70.56,,,
01:20.3,2899.98,-75,-530.37,24.44,71.61,,,
01:20.3,2900.98,-75.89,-530.82,22.94,72.65,,,
01:20.4,2901.99,-76.81,-531.27,21.61,73.67,,,
01:20.4,2903.02,-77.74,-531.71,20.49,74.69,,,
01:20.5,2904.06,-78.69,-532.14,19.58,75.74,,,
01:20.5,2905.12,-79.66,-532.56,18.87,76.85,,,
01:20.6,2906.2,-80.65,-532.98,18.38,78.02,,,
01:20.7,2907.29,-81.66,-533.39,18.08,79.24,,,
01:20.7,2908.4,-82.69,-533.79,17.95,80.47,,,
01:20.8,2909.52,-83.75,-534.17,18.08,81.73,,,
01:20.8,2910.67,-84.83,-534.55,18.46,83.02,,,
01:20.8,2911.83,-85.92,-534.94,18.9,84.31,,,
01:20.9,2913.01,-87.03,-535.33,19.19,85.65,,,
01:21.0,2914.21,-88.16,-535.72,19.17,87.05,,,
01:21.0,2915.43,-89.32,-536.11,18.79,88.54,,,
01:21.1,2916.67,-90.49,-536.51,18.22,90.05,,,
01:21.1,2917.93,-91.69,-536.9,17.61,91.51,,,
01:21.2,2919.21,-92.91,-537.28,16.94,92.87,,,
01:21.2,2920.51,-94.15,-537.66,16.21,94.18,,,
01:21.2,2921.83,-95.41,-538.03,15.5,95.54,,,
01:21.3,2923.17,-96.69,-538.39,14.87,96.81,,,
01:21.3,2924.52,-98,-538.74,14.14,97.64,,,
01:21.4,2925.87,-99.31,-539.07,13.21,97.44,,,
01:21.5,2927.22,-100.62,-539.38,11.98,96.63,,,
01:21.5,2928.55,-101.93,-539.65,10.68,95.51,,,
01:21.5,2929.87,-103.22,-539.9,9.58,94.27,,,
01:21.6,2931.17,-104.5,-540.11,8.62,92.83,,,
01:21.6,2932.45,-105.76,-540.29,7.53,91.26,,,
01:21.7,2933.71,-107.01,-540.45,6.2,89.75,,,
01:21.8,2934.94,-108.23,-540.58,4.8,88.29,,,
01:21.8,2936.16,-109.45,-540.69,3.53,86.95,,,
01:21.8,2937.36,-110.64,-540.76,2.24,85.66,,,
01:21.9,2938.54,-111.82,-540.81,0.68,84.26,,,
01:22.0,2939.7,-112.98,-540.82,-1.15,82.96,,,
01:22.0,2940.85,-114.12,-540.8,-2.87,81.95,,,
01:22.0,2941.98,-115.25,-540.74,-4.22,80.97,,,
01:22.1,2943.09,-116.36,-540.65,-5.54,79.92,,,
01:22.2,2944.2,-117.46,-540.54,-7.22,78.91,,,
01:22.2,2945.29,-118.54,-540.39,-9.13,78.05,,,
01:22.2,2946.37,-119.6,-540.21,-11.02,77.38,,,
01:22.3,2947.44,-120.65,-540.01,-12.82,76.78,,,
01:22.3,2948.5,-121.68,-539.77,-14.62,76.39,,,
01:22.4,2949.56,-122.71,-539.5,-16.45,76.28,,,
01:22.5,2950.62,-123.72,-539.19,-18.17,76.27,,,
01:22.5,2951.68,-124.73,-538.86,-19.71,76.31,,,
01:22.6,2952.74,-125.72,-538.49,-21.17,76.21,,,
01:22.6,2953.8,-126.7,-538.1,-22.72,75.76,,,
01:22.7,2954.84,-127.66,-537.69,-24.5,75.22,,,
01:22.7,2955.89,-128.61,-537.25,-26.48,74.68,,,
01:22.7,2956.92,-129.53,-536.78,-28.47,74.16,,,
01:22.8,2957.95,-130.43,-536.28,-30.42,73.64,,,
01:22.8,2958.97,-131.3,-535.76,-32.36,73.11,,,
01:22.9,2959.98,-132.15,-535.21,-34.31,72.59,,,
01:23.0,2960.98,-132.98,-534.64,-36.29,72.11,,,
01:23.0,2961.99,-133.78,-534.04,-38.29,71.99,,,
01:23.0,2962.99,-134.56,-533.42,-40.13,72.19,,,
01:23.1,2963.99,-135.33,-532.77,-41.62,72.6,,,
01:23.2,2965,-136.08,-532.1,-43,73.1,,,
01:23.2,2966.02,-136.83,-531.4,-44.64,73.56,,,
01:23.3,2967.04,-137.55,-530.68,-46.55,73.99,,,
01:23.3,2968.07,-138.27,-529.94,-48.54,74.5,,,
01:23.3,2969.11,-138.97,-529.17,-50.47,75.03,,,
01:23.4,2970.15,-139.65,-528.38,-52.31,75.56,,,
01:23.4,2971.21,-140.31,-527.56,-54.01,76.21,,,
01:23.5,2972.27,-140.95,-526.71,-55.45,76.98,,,
01:23.5,2973.34,-141.57,-525.84,-56.6,77.84,,,
01:23.6,2974.43,-142.17,-524.93,-57.68,78.83,,,
01:23.7,2975.53,-142.76,-524,-58.92,79.83,,,
01:23.7,2976.65,-143.33,-523.05,-60.33,80.89,,,
01:23.8,2977.78,-143.89,-522.07,-61.83,82.1,,,
01:23.8,2978.94,-144.43,-521.05,-63.22,83.38,,,
01:23.8,2980.11,-144.95,-520.01,-64.41,84.93,,,
01:23.9,2981.3,-145.46,-518.93,-65.41,86.51,,,
01:24.0,2982.51,-145.96,-517.83,-66.3,88.1,,,
01:24.0,2983.75,-146.45,-516.7,-67.23,89.68,,,
01:24.0,2985.01,-146.93,-515.54,-68.13,91.25,,,
01:24.1,2986.29,-147.41,-514.35,-68.71,92.89,,,
01:24.1,2987.59,-147.89,-513.14,-68.86,94.62,,,
01:24.2,2988.91,-148.38,-511.91,-68.59,96.26,,,
01:24.3,2990.26,-148.88,-510.66,-68.02,97.75,,,
01:24.3,2991.63,-149.39,-509.39,-67.31,99.17,,,
01:24.3,2993.02,-149.91,-508.11,-66.61,100.58,,,
01:24.4,2994.42,-150.46,-506.81,-66.02,102.09,,,
01:24.5,2995.85,-151.02,-505.49,-65.66,103.64,,,
01:24.5,2997.3,-151.6,-504.17,-65.51,104.81,,,
01:24.6,2998.76,-152.19,-502.83,-65.17,105.87,,,
01:24.6,3000.25,-152.8,-501.48,-64.88,107.61,,,
01:24.7,3001.75,-153.42,-500.11,-64.68,109.29,,,
01:24.7,3003.28,-154.06,-498.72,-64.59,110.78,,,
01:24.8,3004.83,-154.71,-497.32,-64.61,112.12,,,
01:24.8,3006.39,-155.38,-495.9,-64.62,113.31,,,
01:24.9,3007.97,-156.05,-494.47,-64.59,114.5,,,
01:24.9,3009.57,-156.73,-493.02,-64.47,115.77,,,
01:25.0,3011.19,-157.42,-491.56,-64.26,117.18,,,
01:25.0,3012.83,-158.13,-490.08,-63.99,118.74,,,
01:25.1,3014.49,-158.84,-488.58,-63.72,120.39,,,
01:25.1,3016.17,-159.58,-487.07,-63.53,122,,,
01:25.2,3017.88,-160.33,-485.54,-63.38,123.37,,,
01:25.2,3019.6,-161.1,-484,-63.18,124.63,,,
01:25.3,3021.34,-161.88,-482.44,-62.94,126.03,,,
01:25.3,3023.1,-162.67,-480.87,-62.72,127.54,,,
01:25.4,3024.88,-163.48,-479.28,-62.56,128.91,,,
01:25.4,3026.68,-164.3,-477.68,-62.39,130.17,,,
01:25.5,3028.5,-165.14,-476.07,-62.2,131.51,,,
01:25.5,3030.33,-165.99,-474.44,-62.02,132.9,,,
01:25.6,3032.19,-166.86,-472.8,-61.87,134.24,,,
01:25.6,3034.06,-167.74,-471.15,-61.73,135.52,,,
01:25.7,3035.95,-168.63,-469.48,-61.58,136.74,,,
01:25.7,3037.86,-169.53,-467.8,-61.43,137.9,,,
01:25.8,3039.78,-170.45,-466.11,-61.27,139.06,,,
01:25.8,3041.72,-171.37,-464.41,-61.16,140.36,,,
01:25.8,3043.68,-172.31,-462.69,-61.15,141.65,,,
01:25.9,3045.66,-173.26,-460.96,-61.18,142.84,,,
01:26.0,3047.65,-174.22,-459.21,-61.23,143.93,,,
01:26.0,3049.66,-175.18,-457.45,-61.3,145.03,,,
01:26.1,3051.68,-176.15,-455.67,-61.38,146.31,,,
01:26.1,3053.72,-177.13,-453.88,-61.45,147.45,,,
01:26.2,3055.77,-178.11,-452.08,-61.52,148.5,,,
01:26.2,3057.84,-179.1,-450.26,-61.61,149.56,,,
01:26.2,3059.93,-180.09,-448.42,-61.71,150.72,,,
01:26.3,3062.03,-181.09,-446.58,-61.82,151.74,,,
01:26.3,3064.14,-182.09,-444.71,-61.98,152.85,,,
01:26.4,3066.28,-183.09,-442.83,-62.14,154.02,,,
01:26.5,3068.42,-184.1,-440.94,-62.28,155.02,,,
01:26.5,3070.58,-185.11,-439.02,-62.44,156.11,,,
01:26.6,3072.76,-186.11,-437.1,-62.62,157.07,,,
01:26.6,3074.94,-187.12,-435.16,-62.89,158.03,,,
01:26.7,3077.15,-188.13,-433.2,-63.24,159.19,,,
01:26.7,3079.37,-189.14,-431.22,-63.47,160.22,,,
01:26.8,3081.6,-190.14,-429.23,-63.6,161.19,,,
01:26.8,3083.85,-191.14,-427.22,-63.69,162.15,,,
01:26.9,3086.1,-192.15,-425.2,-63.78,163.05,,,
01:26.9,3088.37,-193.15,-423.16,-63.91,163.93,,,
01:27.0,3090.66,-194.16,-421.11,-64.07,164.93,,,
01:27.0,3092.96,-195.17,-419.05,-64.24,165.96,,,
01:27.0,3095.27,-196.18,-416.97,-64.41,166.92,,,
01:27.1,3097.59,-197.19,-414.87,-64.54,167.84,,,
01:27.2,3099.93,-198.19,-412.76,-64.69,168.66,,,
01:27.2,3102.28,-199.2,-410.64,-64.95,169.54,,,
01:27.3,3104.64,-200.21,-408.5,-65.23,170.58,,,
01:27.3,3107.02,-201.21,-406.35,-65.41,171.46,,,
01:27.3,3109.4,-202.21,-404.18,-65.58,172.31,,,
01:27.4,3111.8,-203.2,-402,-65.78,173.19,,,
01:27.5,3114.21,-204.2,-399.8,-65.98,174.02,,,
01:27.5,3116.64,-205.19,-397.59,-66.24,174.8,,,
01:27.6,3119.07,-206.18,-395.37,-66.56,175.74,,,
01:27.6,3121.52,-207.16,-393.13,-66.88,176.61,,,
01:27.7,3123.97,-208.14,-390.87,-67.19,177.46,,,
01:27.7,3126.45,-209.11,-388.6,-67.47,178.31,,,
01:27.8,3128.93,-210.07,-386.31,-67.69,179.13,,,
01:27.8,3131.42,-211.03,-384.01,-67.88,179.93,,,
01:27.9,3133.93,-211.98,-381.69,-68.08,180.72,,,
01:27.9,3136.44,-212.92,-379.36,-68.3,181.55,,,
01:28.0,3138.97,-213.87,-377.02,-68.53,182.35,,,
01:28.0,3141.51,-214.8,-374.66,-68.75,183.16,,,
01:28.1,3144.06,-215.74,-372.28,-68.97,183.95,,,
01:28.1,3146.62,-216.66,-369.9,-69.18,184.71,,,
01:28.1,3149.19,-217.59,-367.5,-69.42,185.48,,,
01:28.2,3151.77,-218.5,-365.09,-69.66,186.27,,,
01:28.3,3154.36,-219.41,-362.66,-69.88,187.04,,,
01:28.3,3156.96,-220.32,-360.22,-70.08,187.79,,,
01:28.4,3159.58,-221.22,-357.76,-70.29,188.5,,,
01:28.4,3162.2,-222.11,-355.3,-70.52,189.27,,,
01:28.5,3164.83,-223,-352.82,-70.74,190.03,,,
01:28.5,3167.48,-223.88,-350.33,-70.93,190.76,,,
01:28.5,3170.13,-224.76,-347.82,-71.12,191.48,,,
01:28.6,3172.8,-225.63,-345.3,-71.32,192.21,,,
01:28.7,3175.47,-226.5,-342.77,-71.5,192.92,,,
01:28.7,3178.16,-227.36,-340.23,-71.68,193.64,,,
01:28.8,3180.85,-228.21,-337.67,-71.84,194.34,,,
01:28.8,3183.55,-229.06,-335.11,-72.01,195.03,,,
01:28.9,3186.27,-229.91,-332.53,-72.2,195.74,,,
01:28.9,3188.99,-230.75,-329.94,-72.39,196.42,,,
01:29.0,3191.72,-231.59,-327.34,-72.57,197.11,,,
01:29.0,3194.47,-232.42,-324.72,-72.75,197.78,,,
01:29.1,3197.22,-233.24,-322.1,-72.94,198.45,,,
01:29.1,3199.98,-234.06,-319.46,-73.13,199.11,,,
01:29.2,3202.75,-234.87,-316.81,-73.37,199.77,,,
01:29.2,3205.53,-235.68,-314.15,-73.61,200.41,,,
01:29.2,3208.32,-236.47,-311.48,-73.9,201.04,,,
01:29.3,3211.11,-237.26,-308.8,-74.26,201.68,,,
01:29.3,3213.92,-238.04,-306.1,-74.65,202.32,,,
01:29.4,3216.73,-238.8,-303.39,-75.04,202.94,,,
01:29.5,3219.56,-239.55,-300.67,-75.45,203.55,,,
01:29.5,3222.39,-240.28,-297.94,-75.84,204.17,,,
01:29.6,3225.23,-241,-295.19,-76.19,204.78,,,
01:29.6,3228.08,-241.7,-292.43,-76.54,205.39,,,
