,sLapDistance,xCarX,xCarY,aYaw,vCar,,,
01:06.0,2762.83,421.04,-225.49,-121.83,181.14,,,
01:06.0,2765.34,422.44,-223.41,-121.1,180.81,,,
01:06.1,2767.85,423.81,-221.3,-120.36,180.5,,,
01:06.1,2770.35,425.14,-219.18,-119.59,180.23,,,
01:06.2,2772.85,426.44,-217.05,-118.68,179.93,,,
01:06.2,2775.35,427.71,-214.9,-117.63,179.63,,,
01:06.3,2777.84,428.94,-212.73,-116.62,179.26,,,
01:06.4,2780.33,430.12,-210.55,-115.21,178.94,,,
01:06.4,2782.81,431.26,-208.34,-114.01,178.62,,,
01:06.5,2785.29,432.35,-206.12,-113.25,178.37,,,
01:06.5,2787.76,433.4,-203.88,-112.48,178.26,,,
01:06.5,2790.24,434.42,-201.62,-111.3,178.22,,,
01:06.6,2792.72,435.39,-199.35,-109.91,178.28,,,
01:06.7,2795.2,436.32,-197.05,-108.91,178.35,,,
01:06.7,2797.68,437.19,-194.73,-108.19,178.61,,,
01:06.7,2800.16,438.02,-192.39,-107.86,179.1,,,
01:06.8,2802.65,438.83,-190.03,-107.46,179.64,,,
01:06.8,2805.15,439.62,-187.66,-106.78,180.21,,,
01:06.9,2807.65,440.4,-185.28,-105.85,180.82,,,
01:07.0,2810.17,441.15,-182.88,-104.65,181.51,,,
01:07.0,2812.69,441.87,-180.46,-103.57,182.2,,,
01:07.1,2815.23,442.55,-178.02,-102.81,182.92,,,
01:07.1,2817.77,443.2,-175.56,-102.23,183.55,,,
01:07.2,2820.32,443.82,-173.08,-101.62,184.31,,,
01:07.2,2822.89,444.4,-170.58,-101.19,185.22,,,
01:07.2,2825.46,444.96,-168.06,-100.59,186.09,,,
01:07.3,2828.06,445.5,-165.53,-99.48,187.13,,,
01:07.3,2830.67,446,-162.97,-98.42,188.14,,,
01:07.4,2833.28,446.46,-160.4,-98.11,188.01,,,
01:07.5,2835.88,446.88,-157.82,-98.03,187.81,,,
01:07.5,2838.49,447.29,-155.25,-97.55,187.63,,,
01:07.5,2841.09,447.69,-152.67,-96.99,187.4,,,
01:07.6,2843.69,448.06,-150.1,-96.22,187.08,,,
01:07.6,2846.29,448.41,-147.53,-95.47,186.79,,,
01:07.7,2848.88,448.71,-144.96,-95.22,186.52,,,
01:07.8,2851.47,448.99,-142.38,-95.27,186.29,,,
01:07.8,2854.06,449.26,-139.81,-95.17,186.09,,,
01:07.8,2856.64,449.5,-137.24,-94.8,185.87,,,
01:07.9,2859.22,449.73,-134.67,-94.24,185.64,,,
01:07.9,2861.8,449.93,-132.1,-93.73,185.4,,,
01:08.0,2864.37,450.12,-129.53,-93.34,185.18,,,
01:08.0,2866.94,450.29,-126.97,-93.02,184.98,,,
01:08.1,2869.51,450.44,-124.41,-92.71,184.78,,,
01:08.2,2872.07,450.58,-121.85,-92.34,184.57,,,
01:08.2,2874.64,450.7,-119.29,-92.06,184.33,,,
01:08.3,2877.2,450.82,-116.73,-92,184.1,,,
01:08.3,2879.75,450.92,-114.18,-92.12,183.88,,,
01:08.3,2882.31,451.02,-111.63,-92.3,183.67,,,
01:08.4,2884.85,451.12,-109.08,-92.45,183.49,,,
01:08.5,2887.4,451.23,-106.54,-92.56,183.32,,,
01:08.5,2889.95,451.34,-103.99,-92.64,183.09,,,
01:08.5,2892.49,451.45,-101.46,-92.64,182.85,,,
01:08.6,2895.03,451.56,-98.92,-92.61,182.62,,,
01:08.7,2897.56,451.67,-96.39,-92.57,182.4,,,
01:08.7,2900.09,451.78,-93.86,-92.54,182.19,,,
01:08.7,2902.62,451.89,-91.33,-92.5,181.99,,,
01:08.8,2905.15,452,-88.81,-92.47,181.48,,,
01:08.8,2907.66,452.11,-86.3,-92.46,180.4,,,
01:08.9,2910.16,452.22,-83.8,-92.47,178.87,,,
01:09.0,2912.63,452.33,-81.34,-92.48,176.97,,,
01:09.0,2915.07,452.43,-78.89,-92.45,174.81,,,
01:09.0,2917.48,452.53,-76.48,-92.37,172.53,,,
01:09.1,2919.86,452.63,-74.11,-92.26,170.11,,,
01:09.1,2922.21,452.72,-71.76,-92.13,167.57,,,
01:09.2,2924.52,452.81,-69.45,-91.96,165.09,,,
01:09.3,2926.79,452.89,-67.18,-91.71,162.62,,,
01:09.3,2929.03,452.96,-64.94,-91.35,160.25,,,
01:09.3,2931.24,453.01,-62.73,-90.93,157.99,,,
01:09.4,2933.42,453.06,-60.55,-90.42,155.85,,,
01:09.4,2935.58,453.08,-58.4,-89.87,153.77,,,
01:09.5,2937.7,453.09,-56.28,-89.3,151.75,,,
01:09.6,2939.79,453.07,-54.19,-88.64,149.8,,,
01:09.6,2941.86,453.03,-52.12,-87.86,147.91,,,
01:09.7,2943.9,452.97,-50.08,-87.07,146.07,,,
01:09.7,2945.91,452.89,-48.06,-86.17,144.26,,,
01:09.8,2947.91,452.77,-46.08,-85.11,142.48,,,
01:09.8,2949.87,452.63,-44.11,-83.96,140.92,,,
01:09.9,2951.82,452.46,-42.17,-82.81,139.5,,,
01:09.9,2953.75,452.26,-40.26,-81.58,138.15,,,
01:10.0,2955.65,452.03,-38.36,-80.31,136.83,,,
01:10.0,2957.54,451.76,-36.49,-79.16,135.53,,,
01:10.0,2959.42,451.45,-34.64,-78.01,134.25,,,
01:10.1,2961.27,451.12,-32.82,-76.85,133.01,,,
01:10.2,2963.11,450.75,-31.01,-75.73,131.9,,,
01:10.2,2964.93,450.35,-29.23,-74.53,130.89,,,
01:10.2,2966.74,449.92,-27.47,-73.27,129.9,,,
01:10.3,2968.54,449.45,-25.74,-71.95,128.88,,,
01:10.4,2970.32,448.95,-24.03,-70.61,127.83,,,
01:10.4,2972.09,448.42,-22.34,-69.33,126.76,,,
01:10.5,2973.84,447.85,-20.68,-68.18,125.66,,,
01:10.5,2975.57,447.26,-19.05,-66.98,124.57,,,
01:10.5,2977.3,446.63,-17.44,-65.71,123.51,,,
01:10.6,2979,445.98,-15.87,-64.51,122.47,,,
01:10.7,2980.7,445.29,-14.32,-63.27,121.42,,,
01:10.7,2982.38,444.58,-12.8,-61.96,120.46,,,
01:10.7,2984.04,443.83,-11.31,-60.78,119.63,,,
01:10.8,2985.7,443.05,-9.84,-59.54,119.01,,,
01:10.8,2987.35,442.25,-8.41,-58.1,118.58,,,
01:10.9,2988.99,441.41,-6.99,-56.77,118.2,,,
01:11.0,2990.63,440.54,-5.6,-55.5,117.79,,,
01:11.0,2992.26,439.64,-4.24,-54.15,117.46,,,
01:11.1,2993.89,438.71,-2.9,-52.77,117.26,,,
01:11.1,2995.52,437.76,-1.58,-51.48,117.2,,,
01:11.2,2997.14,436.76,-0.29,-50.19,117.25,,,
01:11.2,2998.77,435.74,0.98,-48.8,117.5,,,
01:11.2,3000.41,434.69,2.23,-47.57,117.86,,,
01:11.3,3002.05,433.6,3.46,-46.52,118.23,,,
01:11.3,3003.69,432.48,4.66,-45.24,118.61,,,
01:11.4,3005.34,431.34,5.85,-43.76,119.02,,,
01:11.5,3006.99,430.16,7.02,-42.28,119.43,,,
01:11.5,3008.66,428.95,8.16,-40.85,119.93,,,
01:11.5,3010.33,427.71,9.28,-39.59,120.54,,,
01:11.6,3012,426.44,10.37,-38.5,121.26,,,
01:11.7,3013.69,425.14,11.45,-37.39,122.06,,,
01:11.7,3015.39,423.8,12.5,-36.18,122.88,,,
01:11.8,3017.1,422.44,13.54,-35.02,123.74,,,
01:11.8,3018.83,421.05,14.56,-33.93,124.64,,,
01:11.8,3020.56,419.63,15.55,-32.86,125.59,,,
01:11.9,3022.31,418.17,16.53,-31.79,126.44,,,
01:11.9,3024.07,416.7,17.48,-30.85,126.42,,,
01:12.0,3025.82,415.2,18.41,-30.1,126.29,,,
01:12.0,3027.58,413.7,19.3,-29.52,126.19,,,
01:12.1,3029.33,412.18,20.18,-29,126.09,,,
01:12.2,3031.08,410.65,21.04,-28.41,126.01,,,
01:12.2,3032.83,409.12,21.87,-27.7,125.92,,,
01:12.3,3034.58,407.57,22.69,-26.9,125.83,,,
01:12.3,3036.32,406.02,23.49,-26.11,125.74,,,
01:12.3,3038.07,404.46,24.27,-25.37,125.66,,,
01:12.4,3039.81,402.88,25.02,-24.63,125.56,,,
01:12.5,3041.56,401.3,25.75,-23.86,125.42,,,
01:12.5,3043.3,399.71,26.47,-23.09,125.28,,,
01:12.5,3045.04,398.12,27.16,-22.37,125.13,,,
01:12.6,3046.77,396.52,27.83,-21.74,124.99,,,
01:12.6,3048.51,394.91,28.48,-21.21,124.85,,,
01:12.7,3050.24,393.29,29.11,-20.71,124.72,,,
01:12.8,3051.97,391.68,29.73,-20.23,124.59,,,
01:12.8,3053.7,390.06,30.33,-19.78,124.47,,,
01:12.8,3055.43,388.43,30.92,-19.37,124.35,,,
01:12.9,3057.15,386.8,31.5,-19.03,124.23,,,
01:12.9,3058.88,385.18,32.07,-18.76,124.11,,,
01:13.0,3060.6,383.55,32.62,-18.57,124,,,
01:13.0,3062.32,381.91,33.17,-18.46,123.89,,,
01:13.1,3064.04,380.28,33.72,-18.4,123.78,,,
01:13.2,3065.76,378.65,34.26,-18.4,123.67,,,
01:13.2,3067.48,377.02,34.81,-18.44,123.55,,,
01:13.3,3069.19,375.4,35.35,-18.55,123.44,,,
01:13.3,3070.91,373.77,35.9,-18.72,123.32,,,
01:13.3,3072.62,372.15,36.45,-18.94,123.2,,,
01:13.4,3074.33,370.54,37,-19.23,123.09,,,
01:13.5,3076.04,368.92,37.57,-19.6,122.97,,,
01:13.5,3077.75,367.31,38.14,-20.02,122.85,,,
01:13.5,3079.45,365.71,38.72,-20.5,122.72,,,
01:13.6,3081.16,364.12,39.32,-21.07,122.59,,,
01:13.7,3082.86,362.53,39.93,-21.76,122.45,,,
01:13.7,3084.56,360.95,40.56,-22.59,122.22,,,
01:13.7,3086.25,359.38,41.21,-23.51,121.87,,,
01:13.8,3087.94,357.83,41.88,-24.47,121.41,,,
01:13.9,3089.62,356.3,42.57,-25.5,120.8,,,
01:13.9,3091.3,354.79,43.29,-26.58,120.06,,,
01:14.0,3092.96,353.3,44.02,-27.74,119.25,,,
01:14.0,3094.61,351.83,44.78,-28.94,118.43,,,
01:14.1,3096.25,350.39,45.56,-30.18,117.57,,,
01:14.1,3097.87,348.97,46.36,-31.46,116.72,,,
01:14.2,3099.49,347.58,47.18,-32.78,115.85,,,
01:14.2,3101.09,346.22,48.03,-34.09,115.01,,,
01:14.2,3102.68,344.89,48.9,-35.41,114.08,,,
01:14.3,3104.26,343.59,49.79,-36.8,113.11,,,
01:14.3,3105.82,342.32,50.71,-38.24,112.15,,,
01:14.4,3107.37,341.08,51.65,-39.65,111.26,,,
01:14.5,3108.91,339.88,52.6,-41.01,110.44,,,
01:14.5,3110.43,338.7,53.58,-42.54,109.66,,,
01:14.6,3111.95,337.56,54.58,-44.21,108.88,,,
01:14.6,3113.46,336.45,55.6,-45.72,108.06,,,
01:14.7,3114.95,335.38,56.64,-46.96,107.15,,,
01:14.7,3116.43,334.34,57.69,-48.22,106.19,,,
01:14.7,3117.9,333.34,58.77,-49.68,105.31,,,
01:14.8,3119.36,332.37,59.86,-51.15,104.48,,,
01:14.8,3120.8,331.44,60.97,-52.58,103.73,,,
01:14.9,3122.24,330.55,62.09,-54.06,103.16,,,
01:15.0,3123.67,329.69,63.24,-55.56,102.72,,,
01:15.0,3125.09,328.87,64.4,-57.08,102.28,,,
01:15.0,3126.51,328.09,65.58,-58.89,101.87,,,
01:15.1,3127.92,327.34,66.78,-60.65,101.56,,,
01:15.2,3129.33,326.62,67.99,-61.7,101.28,,,
01:15.2,3130.73,325.93,69.21,-62.6,100.99,,,
01:15.2,3132.13,325.27,70.45,-63.93,100.74,,,
01:15.3,3133.53,324.63,71.69,-65.42,100.56,,,
01:15.3,3134.92,324.01,72.94,-66.86,100.35,,,
01:15.4,3136.31,323.42,74.2,-68.42,100.06,,,
01:15.4,3137.7,322.85,75.47,-70.15,99.75,,,
01:15.5,3139.08,322.32,76.74,-71.87,99.33,,,
01:15.5,3140.46,321.84,78.03,-73,99.05,,,
01:15.6,3141.83,321.4,79.34,-73.4,98.85,,,
01:15.7,3143.2,320.99,80.64,-73.42,98.75,,,
01:15.7,3144.57,320.58,81.95,-73.29,98.67,,,
01:15.8,3145.94,320.18,83.26,-73.11,98.58,,,
01:15.8,3147.31,319.78,84.57,-72.76,98.39,,,
01:15.8,3148.68,319.37,85.87,-72.08,98.12,,,
01:15.9,3150.04,318.94,87.16,-70.97,97.72,,,
01:15.9,3151.39,318.48,88.43,-69.32,97.03,,,
01:16.0,3152.73,317.99,89.68,-67.4,96.16,,,
01:16.0,3154.06,317.48,90.91,-65.53,95.13,,,
01:16.1,3155.37,316.94,92.11,-63.69,94.03,,,
01:16.2,3156.67,316.38,93.28,-61.76,92.99,,,
01:16.2,3157.95,315.79,94.42,-59.96,92.12,,,
01:16.2,3159.23,315.18,95.54,-58.21,91.41,,,
01:16.3,3160.49,314.54,96.63,-56.32,90.92,,,
01:16.4,3161.75,313.87,97.7,-54.49,90.47,,,
01:16.4,3163,313.17,98.74,-52.95,90.01,,,
01:16.5,3164.25,312.45,99.76,-51.67,89.51,,,
01:16.5,3165.48,311.71,100.75,-50.36,88.96,,,
01:16.5,3166.72,310.93,101.71,-48.68,88.5,,,
01:16.6,3167.95,310.13,102.64,-46.98,88.31,,,
01:16.6,3169.17,309.31,103.55,-45.89,88.4,,,
01:16.7,3170.4,308.47,104.44,-45.15,88.55,,,
01:16.8,3171.63,307.6,105.31,-43.61,88.77,,,
01:16.8,3172.87,306.7,106.16,-41.4,89.19,,,
01:16.8,3174.11,305.78,106.99,-39.57,89.67,,,
01:16.9,3175.36,304.82,107.79,-38.22,90.01,,,
01:16.9,3176.61,303.84,108.57,-36.85,90.47,,,
01:17.0,3177.87,302.83,109.33,-35.25,90.97,,,
01:17.0,3179.14,301.8,110.06,-33.54,91.52,,,
01:17.1,3180.41,300.74,110.77,-31.81,92.23,,,
01:17.2,3181.7,299.65,111.46,-30.12,92.96,,,
01:17.2,3182.99,298.54,112.12,-28.34,93.71,,,
01:17.3,3184.3,297.4,112.76,-26.46,94.29,,,
01:17.3,3185.61,296.23,113.36,-24.71,94.73,,,
01:17.3,3186.93,295.04,113.94,-23.27,95.29,,,
01:17.4,3188.26,293.83,114.48,-21.94,95.97,,,
01:17.5,3189.59,292.6,114.99,-20.46,96.68,,,
01:17.5,3190.94,291.34,115.48,-18.87,97.37,,,
01:17.6,3192.3,290.06,115.94,-17.34,98.13,,,
01:17.6,3193.66,288.76,116.37,-15.98,98.89,,,
01:17.7,3195.04,287.44,116.77,-14.73,99.75,,,
01:17.7,3196.43,286.1,117.14,-13.44,100.76,,,
01:17.7,3197.84,284.74,117.48,-12.04,101.79,,,
01:17.8,3199.26,283.35,117.79,-10.6,102.83,,,
01:17.8,3200.7,281.94,118.07,-9.3,103.88,,,
01:17.9,3202.15,280.51,118.32,-8.2,104.99,,,
01:18.0,3203.61,279.07,118.54,-7.03,106.15,,,
01:18.0,3205.09,277.6,118.74,-5.76,107.45,,,
01:18.0,3206.59,276.1,118.91,-4.47,108.72,,,
01:18.1,3208.11,274.59,119.05,-3.07,109.96,,,
01:18.2,3209.65,273.06,119.16,-1.71,111.25,,,
01:18.2,3211.2,271.51,119.25,-0.65,112.51,,,
01:18.3,3212.77,269.94,119.3,0.16,113.8,,,
01:18.3,3214.36,268.35,119.32,0.78,115.08,,,
01:18.3,3215.97,266.74,119.32,1.34,116.32,,,
01:18.4,3217.59,265.12,119.3,2.02,117.61,,,
01:18.5,3219.23,263.47,119.26,2.88,119.03,,,
01:18.5,3220.9,261.81,119.19,3.79,120.59,,,
01:18.5,3222.58,260.13,119.1,4.51,122.16,,,
01:18.6,3224.29,258.43,118.98,5.06,123.77,,,
01:18.7,3226.02,256.7,118.84,5.65,125.32,,,
01:18.7,3227.78,254.96,118.68,6.2,127.11,,,
01:18.7,3229.56,253.19,118.5,6.52,128.9,,,
01:18.8,3231.36,251.4,118.3,6.78,130.53,,,
01:18.8,3233.18,249.59,118.09,7.11,132.18,,,
01:18.9,3235.03,247.75,117.85,7.66,133.64,,,
01:19.0,3236.9,245.9,117.61,8.22,135.39,,,
01:19.0,3238.79,244.03,117.34,8.5,137,,,
01:19.1,3240.7,242.14,117.06,8.79,138.48,,,
01:19.1,3242.64,240.23,116.76,9.15,139.92,,,
01:19.2,3244.59,238.3,116.45,9.5,141.42,,,
01:19.2,3246.57,236.35,116.13,9.83,142.87,,,
01:19.3,3248.56,234.39,115.79,10.24,144.25,,,
01:19.3,3250.57,232.41,115.43,10.76,145.73,,,
01:19.3,3252.61,230.41,115.06,11.24,147.22,,,
01:19.4,3254.66,228.39,114.66,11.67,148.62,,,
01:19.5,3256.73,226.36,114.25,12.08,150,,,
01:19.5,3258.83,224.32,113.82,12.5,151.33,,,
01:19.6,3260.94,222.25,113.37,12.93,152.69,,,
01:19.6,3263.07,220.18,112.9,13.33,154.06,,,
01:19.7,3265.22,218.08,112.41,13.71,155.42,,,
01:19.7,3267.39,215.98,111.9,14.08,156.75,,,
01:19.8,3269.57,213.85,111.38,14.44,158.07,,,
01:19.8,3271.78,211.72,110.83,14.8,159.38,,,
01:19.8,3274,209.57,110.27,15.15,160.66,,,
01:19.9,3276.24,207.4,109.69,15.49,161.93,,,
01:20.0,3278.5,205.23,109.09,15.82,163.17,,,
01:20.0,3280.77,203.04,108.48,16.18,164.41,,,
01:20.0,3283.06,200.83,107.84,16.55,165.67,,,
01:20.1,3285.37,198.62,107.19,16.91,166.91,,,
01:20.1,3287.7,196.39,106.52,17.26,168.12,,,
01:20.2,3290.04,194.15,105.84,17.63,169.35,,,
01:20.3,3292.4,191.9,105.13,17.96,170.56,,,
01:20.3,3294.78,189.63,104.4,18.27,171.69,,,
01:20.3,3297.17,187.36,103.66,18.61,172.86,,,
01:20.4,3299.58,185.07,102.9,18.92,174.02,,,
01:20.4,3302,182.78,102.13,19.23,175.15,,,
01:20.5,3304.44,180.47,101.33,19.6,176.31,,,
01:20.5,3306.9,178.15,100.52,19.96,177.5,,,
01:20.6,3309.38,175.82,99.68,20.28,178.65,,,
01:20.7,3311.86,173.48,98.83,20.55,179.76,,,
01:20.7,3314.37,171.14,97.96,20.83,180.84,,,
01:20.8,3316.89,168.78,97.07,21.13,181.94,,,
01:20.8,3319.42,166.41,96.17,21.42,183.05,,,
01:20.8,3321.97,164.03,95.25,21.7,184.14,,,
01:20.9,3324.54,161.65,94.31,21.97,185.21,,,
01:21.0,3327.12,159.25,93.35,22.24,186.27,,,
01:21.0,3329.71,156.85,92.37,22.49,187.32,,,
01:21.1,3332.32,154.43,91.38,22.72,188.36,,,
01:21.1,3334.94,152.01,90.38,22.93,189.38,,,
01:21.2,3337.58,149.58,89.36,23.17,190.41,,,
01:21.2,3340.23,147.14,88.32,23.39,191.44,,,
01:21.2,3342.9,144.69,87.27,23.61,192.45,,,
01:21.3,3345.58,142.23,86.21,23.81,193.45,,,
01:21.3,3348.27,139.76,85.13,24.01,194.44,,,
01:21.4,3350.98,137.28,84.03,24.21,195.43,,,
01:21.5,3353.7,134.8,82.92,24.41,196.42,,,
01:21.5,3356.44,132.3,81.8,24.58,197.38,,,
01:21.5,3359.18,129.8,80.66,24.76,198.35,,,
01:21.6,3361.95,127.29,79.52,24.93,199.29,,,
01:21.6,3364.72,124.77,78.35,25.1,200.24,,,
01:21.7,3367.51,122.25,77.18,25.26,201.19,,,
01:21.8,3370.31,119.71,75.99,25.39,202.11,,,
01:21.8,3373.12,117.17,74.79,25.51,203.04,,,
01:21.8,3375.95,114.61,73.57,25.61,203.94,,,
01:21.9,3378.79,112.05,72.35,25.71,204.84,,,
01:22.0,3381.64,109.48,71.12,25.8,205.75,,,
01:22.0,3384.5,106.9,69.88,25.9,206.57,,,
01:22.0,3387.38,104.31,68.62,26.02,207.47,,,
01:22.1,3390.27,101.71,67.36,26.13,208.39,,,
01:22.2,3393.17,99.11,66.09,26.22,209.26,,,
01:22.2,3396.08,96.49,64.81,26.29,210.12,,,
01:22.2,3399,93.87,63.51,26.36,210.98,,,
01:22.3,3401.94,91.24,62.21,26.41,211.85,,,
01:22.3,3404.89,88.6,60.9,26.45,212.67,,,
01:22.4,3407.85,85.95,59.59,26.49,213.53,,,
01:22.5,3410.82,83.29,58.26,26.53,214.36,,,
01:22.5,3413.8,80.62,56.93,26.57,215.18,,,
01:22.6,3416.79,77.94,55.59,26.61,215.99,,,
01:22.6,3419.8,75.25,54.24,26.65,216.78,,,
01:22.7,3422.82,72.56,52.89,26.69,217.6,,,
01:22.7,3425.84,69.85,51.53,26.74,218.42,,,
01:22.7,3428.88,67.14,50.16,26.78,219.2,,,
01:22.8,3431.93,64.42,48.79,26.82,220,,,
01:22.8,3434.99,61.68,47.41,26.86,220.78,,,
01:22.9,3438.07,58.94,46.02,26.9,221.56,,,
01:23.0,3441.15,56.19,44.62,26.94,222.32,,,
01:23.0,3444.24,53.44,43.22,26.98,223.11,,,
01:23.0,3447.35,50.67,41.81,27,223.85,,,
01:23.1,3450.46,47.9,40.4,26.96,224.61,,,
01:23.2,3453.58,45.11,38.98,26.86,225.37,,,
01:23.2,3456.72,42.32,37.56,26.75,226.08,,,
01:23.3,3459.86,39.51,36.14,26.67,226.83,,,
01:23.3,3463.02,36.7,34.72,26.66,227.57,,,
01:23.3,3466.19,33.87,33.29,26.68,228.3,,,
01:23.4,3469.36,31.03,31.86,26.71,229.03,,,
01:23.4,3472.55,28.19,30.42,26.75,229.75,,,
01:23.5,3475.74,25.34,28.98,26.77,230.46,,,
01:23.5,3478.95,22.48,27.53,26.79,231.15,,,
01:23.6,3482.17,19.61,26.08,26.81,231.85,,,
01:23.7,3485.39,16.73,24.63,26.84,232.57,,,
01:23.7,3488.62,13.85,23.16,26.85,233.23,,,
01:23.8,3491.87,10.95,21.7,26.85,233.93,,,
01:23.8,3495.12,8.05,20.23,26.85,234.64,,,
01:23.8,3498.39,5.14,18.75,26.84,235.31,,,
01:23.9,3501.66,2.22,17.27,26.83,235.97,,,
01:24.0,3504.94,-0.71,15.79,26.82,236.47,,,
